MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
375191000,2022-03-31T00:00:06,26.22016,-80.09257,0,360,511,SEA YUH,IMO0000000,J8Y4744,37,,14,7,,,B
366748260,2022-03-31T00:00:07,29.79245,-81.27461,6.9,212.1,511,JANE,,WCY3322,31,2,19,6,,52,A
368233070,2022-03-31T00:00:07,28.5552,-80.79553,0,360,511,WHILE ONE,IMO0000000,WDM7336,36,,14,8,,,B
368006730,2022-03-31T00:00:02,47.99801,-122.22045,0,166,511,SALISH STAR,IMO0000000,WDJ7442,37,,11,4,,,B
368136160,2022-03-31T00:00:08,32.08508,-81.08883,0,200,511,COLLEEN F,IMO0000000,WDL4922,33,,14,5,,,B
367050280,2022-03-31T00:00:16,48.10666,-122.77941,0,277.8,511,ROCKY B,,WDI7289,30,,17,6,,,B
368414100,2022-03-31T00:00:22,46.30394,-124.04079,0,360,511,JUDY S,IMO0000000,WYP3141,30,,18,6,,,B
338092145,2022-03-31T00:00:29,48.97812,-123.06709,0,32.4,511,MUSE,,,37,,12,3,,,B
215137000,2022-03-31T00:00:00,32.73058,-79.82569,14.4,300,298,CMA CGM J. MADISON,IMO9780897,9HA4975,71,0,366,48,11.6,71,A
366986310,2022-03-31T00:00:02,38.57137,-90.23186,0,360,511,BILL PEHLER,,WDC2000,31,8,19,7,,31,A
338511000,2022-03-31T00:00:05,26.71605,-80.0483,0,360,511,FLOAT ON,IMO0000000,WDM6536,37,,26,5,,,B
338251533,2022-03-31T00:00:06,28.04956,-82.78706,0,360,511,CAPTAIN MORGAN,IMO0000000,,37,,13,4,,,B
367472000,2022-03-31T00:00:09,48.20219,-122.92817,8.5,275.2,278,GENE DUNLAP,IMO7227358,WAS2433,31,0,35,9,4.2,32,A
368179240,2022-03-31T00:00:12,25.77813,-80.14904,0,360,354,TWO HEROES,IMO0000000,WDL9452,37,,0,0,,,B
368182970,2022-03-31T00:00:17,18.4682,-65.69141,8.3,315.3,511,FORTITUDE,IMO0000000,WDL9867,37,,20,5,,,B
367710660,2022-03-31T00:00:18,26.115,-80.10814,0,212.5,511,FA LA ME,,WDI5644,37,,,,,,B
338360367,2022-03-31T00:00:27,26.2459,-80.09459,0,360,511,GLASS ACT,IMO0000000,,37,,19,6,,,B
338246081,2022-03-31T00:00:00,47.33404,-122.58343,0,360,511,VICKIE LYNN,IMO0000000,,37,,9,4,,,B
367352250,2022-03-31T00:00:03,30.45286,-91.19231,5,356,354,ACE G,,WDE4377,31,0,15,6,,52,A
564187000,2022-03-31T00:00:05,29.90887,-90.11687,10,276.1,276,FSL SINGAPORE,IMO9311725,9VVN2,80,0,183,32,12.5,80,A
367588290,2022-03-31T00:00:05,29.92797,-90.05862,2.3,266.3,511,MADISON STONE,IMO8993801,WDG9488,31,0,22,8,,52,A
367396520,2022-03-31T00:00:06,30.53128,-88.10822,0,280.3,511,CROSBY RAM,IMO9558115,WDH3316,31,0,28,9,3.6,0,A
366995820,2022-03-31T00:00:07,37.92489,-87.90522,0,179.6,54,FRANCIS BENEDICT,,WDC2633,31,0,33,8,,57,A
367102610,2022-03-31T00:00:09,32.53933,-87.85051,0,57,213,ALICE PARKER,IMO8850944,WCY2903,31,12,32,10,,57,A
338387976,2022-03-31T00:00:11,47.6768,-122.41049,0,360,511,GENERATIONS,IMO0000000,,36,,16,4,,,B
338245332,2022-03-31T00:00:15,29.28344,-94.85556,0,360,511,RUBAIYAT,IMO0000000,,37,,12,4,,,B
319143700,2022-03-31T00:00:01,26.1017,-80.11816,0,168.2,167,ODYSSEA,IMO1011264,ZGHV,37,0,47,8,3,37,A
367582150,2022-03-31T00:00:04,38.55943,-90.2412,0.3,118.5,77,JASON W NYBERG,,WDG8892,31,12,41,14,,57,A
367561320,2022-03-31T00:00:04,27.83306,-97.15716,0,294.6,511,MR ROLAND,,WDG6848,31,0,19,7,,99,A
338410785,2022-03-31T00:00:23,47.72619,-122.64398,0.1,360,511,INFINITE,IMO0000000,,37,,15,3,,,B
338408343,2022-03-31T00:00:23,27.51131,-82.55766,0,360,210,BLUE,IMO0000000,,37,,20,6,,,B
367581220,2022-03-31T00:00:00,33.7521,-118.22168,2.3,319.6,312,AHBRA FRANCO,IMO9694323,WDG8801,31,0,28,12,,52,A
366084960,2022-03-31T00:00:00,30.74475,-81.52499,0,360,511,HAVEN,IMO0000000,WDL8356,36,,16,5,,,B
366084960,2022-03-31T00:00:00,30.74475,-81.52499,0,360,511,HAVEN,IMO0000000,WDL8356,36,,16,5,,,B
368926293,2022-03-31T00:00:02,43.37913,-124.21737,0,360,511,PATTERSON,IMO0000000,AMMD,33,,8,3,,,B
367715380,2022-03-31T00:00:02,30.04468,-90.64147,0.1,37.7,115,LOREE ECKSTEIN,,WDI6112,31,12,,,,57,A
998975541,2022-03-31T00:00:04,30.28475,-87.55923,0,164.5,511,PATRONE,IMO0000000,,37,,30,9,,,B
257509000,2022-03-31T00:00:03,29.34507,-94.72315,13.6,86.7,87,NICE,IMO9247819,LAJH8,89,0,205,32,11.1,89,A
338028795,2022-03-31T00:00:03,47.30507,-122.51175,0,360,511,SOUNDRUNNER,IMO0000000,,37,,15,5,,,B
368173480,2022-03-31T00:00:08,26.75845,-80.04637,0.1,360,511,WHY KNOT,IMO0000000,,36,,45,24,,,B
368055920,2022-03-31T00:00:01,29.88687,-90.076,0,297,341,WAR EMBLEM,,WDK4507,57,12,144,43,2.8,52,A
338242367,2022-03-31T00:00:03,47.6217,-122.521,102.3,360,511,SILVER LINING,IMO0000000,BRAVOPA,37,,9,4,,,B
367292000,2022-03-31T00:00:08,28.41558,-80.62201,0,31,511,CG CONFIDENCE,,NHKW,90,0,64,10,,55,A
367350190,2022-03-31T00:00:08,29.7017,-95.01033,3.6,289.3,511,JOSEPH F MORRISON,,WDE4209,31,12,24,9,,57,A
338412532,2022-03-31T00:00:11,29.85236,-84.66915,0,360,511,CATHARTIC,IMO0000000,,37,,15,6,,,B
368066770,2022-03-31T00:00:12,28.0885,-80.58643,0.1,237.1,511,RIGHT HAND,IMO0000000,WDK5635,37,,17,6,,,B
368067550,2022-03-31T00:00:13,28.9323,-80.71159,4.9,327.5,511,LOVE NEST,IMO0000000,WDK5710,36,,12,6,,,B
338134272,2022-03-31T00:00:15,45.7292,-122.76356,7.2,179.4,511,INSATIABLE,,,37,,18,,,,B
316011504,2022-03-31T00:00:20,49.1843,-122.91768,8.6,214.7,212,SEASPAN PUSHER,IMO8744688,CFG582,31,0,30,8,5.1,90,A
338401259,2022-03-31T00:00:00,33.75398,-118.11189,0,360,511,EPSILON,IMO0000000,,37,,13,6,,,B
368225320,2022-03-31T00:00:02,40.48373,-80.05854,0.5,32.8,511,HALEY MICHELLE,,WDM6444,57,0,20,7,3,57,A
367584520,2022-03-31T00:00:02,29.73039,-95.04175,5.5,97,90,LONDON RENEE,,WDG9119,31,0,15,6,,31,A
367317270,2022-03-31T00:00:06,30.08625,-90.91142,0.1,255.8,511,JOSEPHINE ANNE,IMO9455947,WDD9858,31,0,29,10,3.7,52,A
368036250,2022-03-31T00:00:06,39.68462,-79.94594,0,266.3,511,CONNOR H,,WDK2512,0,0,0,0,0,0,A
368047580,2022-03-31T00:00:04,29.75887,-95.11675,0,340,271,JONES,IMO101211510,WDK3678,57,12,115,17,2.3,57,A
316022498,2022-03-31T00:00:04,49.29489,-123.13303,0,225.4,511,HARBOUR PRINCESS,,CFL3442,60,0,,,,60,A
366955670,2022-03-31T00:00:10,28.40875,-80.6651,0,360,511,SIGNET FREEDOM,,WDB8256,31,0,18,7,,31,A
367075020,2022-03-31T00:00:08,28.79353,-95.57118,0,237.8,241,MISS DARIAN,,WDC7675,31,12,19,7,,57,A
339241000,2022-03-31T00:00:08,26.09859,-80.16232,0,339.5,511,RELENTLESS,IMO1007859,6YV13,37,5,32,7,2.7,37,A
367788560,2022-03-31T00:00:23,46.20733,-123.38737,0,311,511,MARK O HATFIELD,,WDJ5531,54,,,,,,B
367467120,2022-03-31T00:00:00,33.84184,-118.39218,0.2,251.1,511,AVA FOSS,,WDF5779,60,5,18,5,,60,A
367654290,2022-03-31T00:00:00,36.99886,-89.16016,0.2,206.7,511,CONNELL SMITH,,WDH8063,31,0,15,,,31,A
367458670,2022-03-31T00:00:01,29.92943,-90.21592,3.8,315,511,TEAGYN,,WDF5039,31,15,17,7,,22,A
368238310,2022-03-31T00:00:02,45.60857,-122.66492,1,360,511,GRATEFUL,IMO0000000,WDM7895,37,,14,4,,,B
367603210,2022-03-31T00:00:04,29.99738,-90.01238,0,266,268,AMERICAN WAY,,WDH2988,31,12,21,,,52,A
367701120,2022-03-31T00:00:05,27.20808,-82.8231,0.4,213.3,511,SOUTHERN GRACE,,WDI4693,30,15,20,6,,0,A
367665130,2022-03-31T00:00:06,36.20816,-89.67264,0,265.7,511,AMY ROSS,,WDH9150,31,0,18,,,31,A
338360493,2022-03-31T00:00:08,26.243,-80.09526,0,360,511,SAILS CALL,IMO0000000,,36,,13,5,,,B
367442640,2022-03-31T00:00:12,21.08113,-158.24993,7,57,511,BLUE SKY,IMO0000000,WDF3666,30,,0,0,,,B
368165470,2022-03-31T00:00:13,26.10755,-80.12376,0.9,251.4,511,SANDBOB,IMO0000000,WDL7998,37,,22,6,,,B
636017992,2022-03-31T00:00:17,29.74895,-95.16637,0.1,226.6,48,NAUTICAL AVENTURIN,IMO9551698,D5NR9,70,1,189,32,12.8,70,A
339757000,2022-03-31T00:00:17,24.56197,-81.80348,0,360,511,SEA CHILD II,IMO0000000,6YTS9,36,,17,9,,,B
338231803,2022-03-31T00:00:24,47.65487,-122.20783,0,85.4,511,SEADUCED,IMO0000000,,36,,40,12,,,B
338391872,2022-03-31T00:00:24,27.80814,-97.08729,0,360,511,MAVERICK,IMO0000000,,37,,20,5,,,B
367001890,2022-03-31T00:00:00,28.41462,-80.61137,0,253.4,511,MISS JUANITA,,WDC3039,31,0,16,6,,52,A
368210430,2022-03-31T00:00:03,30.3994,-87.24366,0,305,23,COMPASS ROSE,IMO0000000,WDM4859,37,,17,3,,,B
368220260,2022-03-31T00:00:03,48.0622,-123.03836,0,360,511,MAGIC CARPET,IMO0000000,WDM5895,37,,13,5,,,B
367337690,2022-03-31T00:00:01,29.74846,-95.29223,0,144.8,511,SAM HOUSTON,,WDE3340,60,15,,,,60,A
367728230,2022-03-31T00:00:00,31.26025,-91.65128,3.7,42,41,DONNY NOLAN,,WDI7388,31,12,28,10,,57,A
368014310,2022-03-31T00:00:05,27.96089,-82.81527,5.4,120.5,511,STARSHIP IV,,WDJ8221,60,0,22,4,2.5,60,A
367109720,2022-03-31T00:00:03,30.07451,-90.89991,0,258.8,511,ALMA S,IMO9349136,WDD2002,31,15,29,11,4,31,A
367717120,2022-03-31T00:00:08,27.92824,-82.4271,0,0,511,MASTER DAULTON,IMO8851675,WDI6286,30,15,20,6,,0,A
367736640,2022-03-31T00:00:09,30.10242,-93.31363,0,236,294,URSULA CENAC,,WDI8245,31,12,,,,57,A
368417000,2022-03-31T00:00:18,18.36203,-64.74676,0,360,511,T/T CYNDERELLA,IMO0000000,WDL3380,37,,10,3,,,B
366984390,2022-03-31T00:00:00,36.34717,-89.60338,4.2,81.1,87,OHIO VALLEY,,WDB9880,31,12,41,13,,57,A
367350170,2022-03-31T00:00:00,30.18263,-93.31192,0,344.5,56,CAPT JACK GREEN,,WDE4207,31,12,22,9,,57,A
367556250,2022-03-31T00:00:01,41.4151,-88.2128,3.9,229.9,221,MIDWEST PRIDE,,WDG6369,31,0,18,7,,31,A
367526170,2022-03-31T00:00:02,34.78731,-87.62312,0.1,360,511,BOB JONES (USTVA),,WDG3451,31,12,15,8,0,31,A
368128670,2022-03-31T00:00:02,47.28037,-122.40047,0,360,511,OCEANUS,IMO0000000,WDL4155,36,,12,4,,,B
367145440,2022-03-31T00:00:05,30.28899,-91.21729,0,360,282,KATIE GONSOULIN,,WDD4496,31,15,21,9,,57,A
367487960,2022-03-31T00:00:05,33.24762,-79.2108,0,3,511,MONICA LYNN,,WDF7771,31,0,19,7,,52,A
338430922,2022-03-31T00:00:07,26.84628,-80.0701,0,360,511,BACK PORCH,IMO0000000,,37,,15,5,,,B
636014804,2022-03-31T00:00:09,27.46003,-94.68734,1.3,245.5,236,WORLD HARMONY,IMO9382970,A8WQ2,80,0,227,32,14.3,80,A
367590270,2022-03-31T00:00:09,30.07345,-94.05795,0,308.5,511,DIANE CENAC,,WDG9684,31,0,21,,,57,A
367490030,2022-03-31T00:00:11,24.56459,-81.73443,0,343.5,511,CAPT ERIC III,IMO8940957,WDF7970,30,,24,7,,,B
368013550,2022-03-31T00:00:12,28.1225,-80.62973,0,278.8,511,MISS DAISY,IMO0000000,WDJ8147,37,,13,4,,,B
367553550,2022-03-31T00:00:12,47.2448,-122.55766,0,283.6,511,ENDEAVOR,,WDG6105,51,0,11,3,,51,A
338353769,2022-03-31T00:00:15,47.62929,-122.39124,0.1,360,511,TANGENT,IMO0000000,,36,,14,5,,,B
215154000,2022-03-31T00:00:00,31.61458,-117.93548,6.8,331.5,330,CMA CGM CORTE REAL,IMO9454400,9HA4987,71,0,366,52,13.9,71,A
366862820,2022-03-31T00:00:00,29.92167,-93.88318,0,232.3,511,CAPT ROGER D ADAMS,IMO8975782,WDA9222,31,12,28,9,,57,A
232039370,2022-03-31T00:00:01,30.6713,-81.46613,0,360,511,TOMIJEAN,IMO0000000,MKLN3,37,,15,4,,,B
367683020,2022-03-31T00:00:01,29.51674,-94.89458,0,360,511,CAPT JIM,,WDI2911,31,15,16,6,,52,A
368175520,2022-03-31T00:00:01,29.78673,-92.20865,1,113.9,115,PAT CENAC,,WDL9059,57,12,298,18,3,57,A
367555330,2022-03-31T00:00:02,38.58375,-90.21146,0,296,49,LOUISIANA STAR,,WDG6282,31,0,19,,,52,A
368166780,2022-03-31T00:00:04,48.51351,-122.60648,0,33.9,199,BELLA VITA,IMO0000000,WDL8139,37,,13,4,,,B
367011830,2022-03-31T00:00:04,38.44049,-82.60524,0,310,172,SPEEDWAY,,WDC3641,31,12,31,10,,57,A
218474000,2022-03-31T00:00:05,32.61133,-79.30505,2.8,200.8,186,ESSEN EXPRESS,IMO9501370,DCQP2,70,0,366,48,15.5,72,A
368061350,2022-03-31T00:00:06,29.37851,-94.77501,0,360,511,BROWN PELICAN,,WDM7643,99,15,0,0,0,99,A
366986670,2022-03-31T00:00:06,29.7927,-95.061,6.9,60.4,511,SARA K,,WBP4759,31,15,15,6,,52,A
367053940,2022-03-31T00:00:07,29.36938,-94.88998,0,264,359,CAPT BILLY J VERDIN,IMO9370056,WDC6278,31,0,22,8,,57,A
368012890,2022-03-31T00:00:07,35.51564,-89.94675,0,257.6,511,MISS KIM,,WDJ8080,31,0,18,7,,31,A
255806034,2022-03-31T00:00:08,32.36444,-79.4259,1.2,328,62,NORTHERN JASPER,IMO9466960,CQIP9,70,0,333,43,14.5,70,A
368165310,2022-03-31T00:00:12,47.63256,-122.3393,0,228.7,511,JADE PANAMA,IMO0000000,WDL7981,37,,18,5,,,B
367666530,2022-03-31T00:00:03,34.73282,-87.81422,0,360,511,BOBBY THOMPSON,,WDH9288,31,0,45,9,,31,A
367532910,2022-03-31T00:00:05,30.0491,-90.53832,0.1,240.7,278,DAVID M O'LOUGHLIN,IMO8846187,WDG4094,31,12,53,13,,57,A
339217000,2022-03-31T00:00:06,26.7788,-80.05081,0,0,511,OCEANOS,IMO8735730,6YVG5,37,0,0,0,2.2,37,A
367636270,2022-03-31T00:00:06,48.45624,-122.51171,0,1.3,151,RUSHMORE,,WDH6272,37,0,27,,,37,A
368014720,2022-03-31T00:00:07,29.74319,-93.86968,0,199.6,511,MISS CHARLOTTE,IMO1061878,WDJ8262,69,0,36,8,2.2,69,A
338411069,2022-03-31T00:00:07,18.33702,-64.92249,0.1,360,511,BOA VIDA,IMO0000000,,37,,28,7,,,B
368083770,2022-03-31T00:00:08,46.10791,-122.95902,0,360,511,SUPPORT,,WDK7370,31,1,15,4,3.1,31,A
369361000,2022-03-31T00:00:10,25.08702,-80.45542,4.8,77.8,511,NATIVE,IMO0000000,WDK4729,36,,15,12,,,B
368099770,2022-03-31T00:00:12,29.13977,-89.61082,0,227.2,511,WALTER CURE ELEVATOR,IMO0000151,,39,1,12,5,0,39,A
367320010,2022-03-31T00:00:18,43.34469,-124.32082,0,130.5,511,GALWAY BAY,IMO0000000,WB06953,30,,22,7,,,B
338394264,2022-03-31T00:00:21,47.62792,-122.38792,0,360,511,MISTRAL,IMO0000000,1154690,37,,21,6,,,B
367387860,2022-03-31T00:00:01,29.95156,-90.38675,0.1,235.3,511,LOUISIANA,,WDE7015,31,0,18,7,,31,A
338199855,2022-03-31T00:00:02,21.32872,-158.12072,0,360,256,AHUA POINT,,,60,0,,,,50,A
367535290,2022-03-31T00:00:02,30.76794,-91.59089,7.9,216.7,185,WILLIAM E STRAIT,,WDG4318,31,0,56,13,,32,A
366987010,2022-03-31T00:00:03,41.3203,-88.87956,0,279.9,511,MARY ELLEN,,WDC2051,31,0,16,6,,52,A
367004950,2022-03-31T00:00:07,30.7189,-88.04206,0.9,37.6,511,JUDSON B,,WDC3268,31,15,17,6,,52,A
316019447,2022-03-31T00:00:08,49.11962,-123.1681,0,305.9,511,VIKING CAVALIER,IMO7803114,CFG7420,30,7,23,7,3.4,30,A
338369775,2022-03-31T00:00:11,30.38826,-86.32849,0,360,511,ROCK BOTTOM,IMO0000000,,37,,20,6,,,B
367393180,2022-03-31T00:00:18,45.69757,-122.86923,0.1,360,511,BUBINGA,IMO0000000,WDE7430,37,,15,6,,,B
367467120,2022-03-31T00:00:00,33.84185,-118.3922,0,248.3,511,AVA FOSS,,WDF5779,60,5,18,5,,60,A
338168478,2022-03-31T00:00:00,47.39217,-122.46344,0,227.9,511,SALISH ROVER,,,37,,13,,,,B
367648150,2022-03-31T00:00:00,25.84914,-95.34582,4.5,283.2,276,HOLLYWOOD,IMO8428674,WDH7440,31,0,30,10,4.4,31,A
367389230,2022-03-31T00:00:01,48.51927,-122.62367,0,239.9,354,GUEMES,,WDE7121,60,0,37,10,,60,A
338094329,2022-03-31T00:00:03,47.33132,-122.57933,0,0,511,BELLATRIX,,,37,,13,,,,B
338301547,2022-03-31T00:00:26,33.86461,-78.63861,0,306.3,511,MYSTIC HEARTS,IMO0000000,,37,,15,4,,,B
339254000,2022-03-31T00:00:33,26.09812,-80.16552,0.3,160.6,0,MIRA TWO,IMO0000000,6YVK7,37,,34,8,,,B
367610590,2022-03-31T00:00:34,29.26144,-89.96344,0.1,249.4,28,SEA CYPRESS,,WDH3758,31,0,22,,,31,A
338314251,2022-03-31T00:00:00,48.00262,-122.2187,0,360,511,ARCTIC TERN,IMO0000000,,37,,12,4,,,B
367449040,2022-03-31T00:00:01,29.67333,-94.21615,6.6,244.2,242,DAVID MCNEMAR,,WDF4192,31,12,26,9,,31,A
338393576,2022-03-31T00:00:12,30.14559,-81.70708,0.1,360,511,STAY-SEA,IMO0000000,,37,,15,10,,,B
368194070,2022-03-31T00:00:13,47.64286,-122.34195,0,0,511,SOUTHERN CROSS,IMO0000000,WDM3091,37,,23,7,,,B
369080000,2022-03-31T00:00:01,47.59278,-122.34295,0.7,294,28,HUDSON,IMO9795933,WDI7248,31,12,,,,31,A
368193690,2022-03-31T00:00:07,47.649,-122.32966,0,360,511,CATHERINE MARIE,IMO0000000,WDM3049,37,,21,8,,,B
366867460,2022-03-31T00:00:07,29.69053,-91.0982,0,275.2,511,GULF VICTORY,IMO8975811,WDA9647,60,5,41,8,,0,A
368199730,2022-03-31T00:00:06,26.8804,-80.07276,0,360,511,ORION,IMO0000000,WDM3708,37,,27,6,,,B
368049430,2022-03-31T00:00:05,25.63432,-80.29245,0,360,511,VINCAM,IMO0000000,WDK3862,37,,0,0,,,B
366993420,2022-03-31T00:00:00,29.85241,-90.06285,0,335.2,73,H B 1,IMO8992510,WDC2454,31,0,22,8,,31,A
368060780,2022-03-31T00:00:00,29.85155,-89.62246,0.1,228.7,511,CAPT MORGAN,,WDK5011,31,0,19,6,2,31,A
367507790,2022-03-31T00:00:01,29.141,-90.21166,0,108.2,339,HARVEY SUPPORTER,IMO9581227,WDF9689,90,0,89,19,5.9,70,A
316114000,2022-03-31T00:00:02,48.65358,-123.4526,0,313.5,281,CCGS JOHN P TULLY,IMO8320420,CG2958,90,5,68,14,4.5,51,A
366963150,2022-03-31T00:00:05,38.75763,-85.0219,0,281.5,57,WILLIAM P MORELLI,,WDB8712,31,12,46,12,,57,A
372089000,2022-03-31T00:00:05,26.25036,-79.80203,10.9,40.8,75,JK TAI SHAN,IMO8513560,3FSN3,70,0,190,32,8.9,79,A
374922000,2022-03-31T00:00:03,28.2225,-92.87735,12.5,312.8,308,BERGE HALLASAN,IMO9755749,3FNV2,70,0,183,,,70,A
316003895,2022-03-31T00:00:07,49.16282,-122.99371,0,360,511,GIKUMI,,VX6580,60,,,,,,B
366999514,2022-03-31T00:00:07,38.783,-90.47868,0,0,199,CG GASCONADE,,NSAU,90,0,22,6,,55,A
316022038,2022-03-31T00:00:03,49.28215,-123.27774,7.4,224.1,511,OCEAN GORDON,,,31,15,14,5,0.5,52,A
367428620,2022-03-31T00:00:07,29.43128,-92.16736,9.4,251,511,DIP,,WDF2482,90,0,25,7,,70,A
366772760,2022-03-31T00:00:05,47.61997,-122.51309,0.1,293.5,294,WSF TACOMA,IMO9133977,WCX9244,60,0,138,27,5.3,60,A
338142839,2022-03-31T00:00:19,26.28446,-80.08315,0,360,511,LAST MANGO II,,,37,,12,,,,B
319026600,2022-03-31T00:00:04,26.09777,-80.16315,0,241.6,85,CHIQUI,,ZGBK7,37,0,40,8,2.3,37,A
366997830,2022-03-31T00:00:00,29.94588,-90.30542,1.7,34.2,167,LAUREN ELIZABETH,IMO8635796,WDC2795,31,12,18,8,,57,A
368555000,2022-03-31T00:00:07,47.63032,-122.38393,0,256.8,511,ARCTIC STORM,IMO8720113,WTQ5896,30,0,101,14,6.4,30,A
636019995,2022-03-31T00:00:03,28.44913,-94.40697,9.3,1.4,1,SOLAR KAREN,IMO9907823,D5XD8,80,0,183,32,10.6,80,A
368926043,2022-03-31T00:00:04,41.51911,-90.56347,0,332.1,235,BETTENDORF,,AEPU,90,0,,,,31,A
369285000,2022-03-31T00:00:00,48.22177,-123.62245,16,93.1,90,NORTH STAR,IMO9232280,KIYI,70,0,255,35,9,70,A
368075390,2022-03-31T00:00:00,28.92343,-95.33737,5.9,84.5,78,BRAZOS PILOT,,WDK6524,50,15,19,6,0,50,A
538008693,2022-03-31T00:00:02,28.82796,-94.41424,11.4,359.1,4,ALEXANDROS,IMO9865764,V7A2663,80,0,183,32,8.3,89,A
368138170,2022-03-31T00:00:06,30.35732,-88.50716,0,188,269,JASON GOLDING,IMO1302229,WDL5128,57,15,211,16,3.1,57,A
316008511,2022-03-31T00:00:05,48.4233,-123.38469,0.1,343.4,511,VIKING GIRL,IMO0000000,,30,,14,5,,,B
367512340,2022-03-31T00:00:04,29.96618,-90.26717,0,276.9,265,CSS TEXAS,,WDG2121,31,12,23,,,31,A
366822520,2022-03-31T00:00:09,29.46697,-94.96975,2.6,311.2,511,PACK MULE,IMO0000000,WDK4019,60,,38,7,,,B
228011850,2022-03-31T00:00:13,18.89476,-67.55598,5.5,273.3,511,L'ENTOURAGE,IMO0000000,FAH3606,36,,10,3,,,B
338314744,2022-03-31T00:00:14,48.66592,-123.40583,0,140.2,511,WHITE BEAR,IMO0000000,,37,,11,4,,,B
671087100,2022-03-31T00:00:00,18.4628,-66.10294,0,185,511,WATER SPIRIT 2,IMO9212424,5VGA7,70,0,70,18,4,70,A
367188610,2022-03-31T00:00:00,27.94187,-82.44898,0,240.8,511,STARSHIP II,,WDD7601,60,0,35,7,,60,A
369155000,2022-03-31T00:00:02,29.93494,-90.34372,6.2,279.5,279,HEATH WOOD,IMO9813216,WDI9776,31,0,35,11,,57,A
368351000,2022-03-31T00:00:04,47.2616,-122.43156,0,0,347,IVER FOSS,IMO7638478,WYE6442,31,0,29,9,3.9,31,A
367524240,2022-03-31T00:00:04,29.99019,-85.37027,2.4,221.9,511,MON TA,,WDG3264,31,0,21,,,31,A
367398920,2022-03-31T00:00:05,29.02103,-89.33943,0.1,253.5,511,LOUIE C,,WDE7885,31,15,20,7,,90,A
366967350,2022-03-31T00:00:05,29.99535,-93.94371,8.6,116.2,119,CAPE ANN,IMO7429097,WDJ3663,31,0,32,9,4,52,A
368071270,2022-03-31T00:00:02,30.16226,-90.99804,0.1,280.2,331,USS LAFAYETTE,IMO8479837,WDK6108,31,0,20,10,3.4,31,A
367005190,2022-03-31T00:00:05,29.54438,-90.69993,0,267.7,511,JOHNNY SR,,WTP4938,31,12,22,8,,31,A
636019789,2022-03-31T00:00:08,29.73699,-90.00155,6.8,311.6,313,CL DENGSHA HE,IMO9890642,D5WE2,0,0,199,32,12.6,0,A
368009420,2022-03-31T00:00:02,37.94705,-87.60798,0.2,275.5,511,BRANTLEY B,,WDJ7715,31,0,16,,,31,A
367336380,2022-03-31T00:00:03,26.75925,-79.99191,4.4,187.4,179,SKIPJACK,IMO9503847,WDG9752,31,0,35,11,4.7,57,A
316011550,2022-03-31T00:00:06,29.31837,-94.6468,12.6,299.4,305,LAURENTIA DESGAGNES,IMO9334703,XJBQ,80,0,228,32,14.3,89,A
367442770,2022-03-31T00:00:10,38.56362,-82.80687,0,360,511,GARRY LACEY,,WDF3677,31,0,21,8,,31,A
249726000,2022-03-31T00:00:19,46.20673,-123.78923,0,342.7,57,ALANI,IMO9782352,9HA4356,70,1,,,,70,A
636019582,2022-03-31T00:00:00,48.29447,-125.33161,8.7,2.3,353,MSC ARICA,IMO9619452,D5VE2,71,0,299,48,12.1,71,A
367162940,2022-03-31T00:00:00,29.76425,-95.10887,0,335.9,273,SAN JACINTO,,WDD5743,31,0,16,7,,57,A
367399880,2022-03-31T00:00:01,35.34547,-94.78561,0,247.3,58,SCOTT STEGBAUER,,WDE7965,31,0,34,10,,31,A
367199750,2022-03-31T00:00:01,38.25925,-85.75565,0.1,192.5,511,BELLE OF LOUISVILLE,,WF6270,60,15,52,14,,6,A
367798550,2022-03-31T00:00:02,30.16177,-90.99679,0.1,273.5,352,MARY ENA DEVALL,,WDJ6516,31,0,19,8,,31,A
316001268,2022-03-31T00:00:02,48.69046,-123.41308,0.6,139.1,320,SPIRIT OF B C,IMO9015668,VOSM,60,0,167,32,5,60,A
367712860,2022-03-31T00:00:03,47.52106,-122.30784,0,141.3,353,CAROLYN H,IMO8851053,WDI5873,31,0,20,6,1,31,A
338293000,2022-03-31T00:00:04,29.13745,-90.19518,0,108.5,160,OCEAN EVOLUTION,IMO9733167,WDJ5527,70,5,108,22,6.9,70,A
367186630,2022-03-31T00:00:04,29.31422,-94.79276,0.1,279.3,146,GLORIA A,,WDD7452,60,0,49,9,,70,A
367740050,2022-03-31T00:00:08,29.37931,-94.87297,6.8,106.4,105,AMERICAN RELIANCE,,WDI8580,31,12,,,,57,A
367477560,2022-03-31T00:00:08,30.74884,-88.04782,0,256.6,182,CAPT PIC NAQUIN,,WDF6760,31,0,25,9,,90,A
538070791,2022-03-31T00:00:12,17.66856,-67.43176,10.6,265.3,261,SOFIA 3,IMO9507283,V7WO2,37,0,42,8,3,37,A
368217370,2022-03-31T00:00:14,30.07709,-94.07232,0,321.8,511,MISS TERRI,,WDM5592,31,0,24,11,3,31,A
367305420,2022-03-31T00:00:06,31.14348,-81.49678,0,286.4,511,DOROTHY MORAN,IMO7716995,WXU4654,31,0,30,9,3.9,52,A
